source,title,content,link,label
YouTube,FACT CHECK: Spanish frigate Cristóbal Colón not in PH for maritime cooperation activities,Spanish frigate Cristóbal Colón (F-105) is in the Philippines for maritime cooperation activities.,https://www.rappler.com/newsbreak/fact-check/spanish-frigate-cristobal-colon-not-in-philippines-maritime-cooperation-activities-april-29-2024/,fake
Facebook,"FACT CHECK: Link for CHED P5,000 cash aid for all graduating students is fake","The Commission on Higher Education (CHED) is giving P5,000 cash assistance to all elementary, junior high school, senior high school, and college students graduating in 2024. Interested applicants only need to fill out the online registration form.",https://www.rappler.com/newsbreak/fact-check/link-ched-cash-aid-for-all-graduating-students-fake-april-29-2024/,fake
Facebook,FACT CHECK: Leni Robredo visited the sick during her term as VP,"Former vice president Leni Robredo did not visit the sick during her term as vice president, which was from June 30, 2016 to June 30, 2022.",https://www.rappler.com/newsbreak/fact-check/leni-robredo-visited-sick-during-term-as-vice-president/,fake
Facebook,FACT CHECK: No news of Rhenz Abando leaving KBL team Anyang JKJ,Filipino import in the Korean Basketball League (KBL) Rhenz Abando departed from his KBL team Anyang Jung Kwan Jang (JKJ) Red Boosters.,https://www.rappler.com/newsbreak/fact-check/no-news-rhenz-abando-leaving-kbl-team-anyang-jung-kwan-jang-april-29-2024/,fake
Facebook,FACT CHECK: Eyes Blue neither endorsed by Doc Willie Ong nor approved by FDA,"Cardiologist and online health personality Dr. Willie Ong, also known as Doc Willie, endorses the product Eyes Blue, which claims to treat multiple eye conditions like blurred eyesight, conjunctivitis, cataracts, corneal ulcer, and macular degeneration.",https://www.rappler.com/newsbreak/fact-check/eyes-blue-neither-endorsed-by-doc-willie-ong-nor-approved-fda/,fake
Unkown,"FACT CHECK: Post of insect infestation in US, Saudi Arabia is false","Incidents of insect infestation were recorded in early April: cockroaches in Nevada, bees in New York, and locusts in Saudi Arabia.",https://www.rappler.com/newsbreak/fact-check/insect-infestation-post-united-states-america-saudi-arabia-false/,fake
YouTube,FACT CHECK: Trinidad and Tobago Coast Guard owns ship allegedly bought by PH Navy,The Philippine government bought a warship called Cape Pulamay from Australia.,https://www.rappler.com/newsbreak/fact-check/trinidad-and-tobago-coast-guard-owns-ship-allegedly-bought-philippine-navy/,fake
YouTube,FACT CHECK: UK not donating HMS Prince of Wales to PH,"The United Kingdom’s Royal Navy is donating its aircraft carrier, HMS Prince of Wales, to the Philippines amid ongoing tensions in the South China Sea.",https://www.rappler.com/newsbreak/fact-check/united-kingdom-not-donating-hms-prince-of-wales-philippines-april-25-2024/,fake
Twitter,FACT CHECK: Sara Duterte not the only VP who got more votes than elected presidents,"Sara Duterte is the only vice president who got more votes than the elected president, Ferdinand Marcos Jr.",https://www.rappler.com/newsbreak/fact-check/sara-duterte-not-only-vp-who-got-more-votes-than-elected-presidents/,fake
Facebook,"FACT CHECK: ‘Cure’ for eye conditions not approved by Doc Willie Ong, FDA","The product Keshi Eye Drops, which claims to treat myopia, hyperopia, astigmatism, and other vision conditions, is endorsed by cardiologist and online health personality Dr. Willie Ong and approved by the Philippine Food and Drug Administration (FDA).",https://www.rappler.com/newsbreak/fact-check/cure-eye-conditions-not-approved-doc-willie-ong-food-and-drug-administration/,fake
Facebook,FACT CHECK: US has engaged with other countries besides PH in South China Sea dispute,"Despite other countries also claiming parts of the South China Sea, the US is engaging only with the Philippines and supporting its pushback against China because the Western superpower has a “hidden agenda” against China.",https://www.rappler.com/newsbreak/fact-check/united-states-engaged-other-countries-besides-philippines-south-china-sea-dispute/,fake
Facebook,"FACT CHECK: PH, US, India have not waged war on China","The Philippines, the United States, and India have joined forces to wage war on China.",https://www.rappler.com/newsbreak/fact-check/philippines-united-states-india-have-not-waged-war-china/,fake
Facebook,FACT CHECK: Chinese tourists increased under Marcos admin,The number of Chinese tourists in the Philippines under President Ferdinand Marcos Jr.’s administration dropped compared to under former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/chinese-tourists-increased-under-marcos-admin/,fake
Facebook,FACT CHECK: Job recruitment posts not from PH Coast Guard,The Philippine Coast Guard (PCG) posted links for its 2024 personnel recruitment. The Facebook post also included a link to the application site.,https://www.rappler.com/newsbreak/fact-check/job-recruitment-posts-not-from-philippine-coast-guard/,fake
Facebook,FACT CHECK: Bukidnon concertgoers passed off as Duterte’s Tagum ‘peace rally’ attendees,Photos show an aerial view of a huge crowd gathering for the “Hakbang ng Maisug” peace rally staged by supporters of former president Rodrigo Duterte in Tagum City.,https://www.rappler.com/newsbreak/fact-check/bukidnon-concertgoers-passed-off-duterte-tagum-city-peace-rally-attendees/,fake
Facebook,FACT CHECK: US and PH Navy did not attack a Chinese Coast Guard ship,The US Navy and Philippine Navy attacked a Chinese Coast Guard ship in the South China Sea.,https://www.rappler.com/newsbreak/fact-check/united-states-philippine-navy-did-not-attack-chinese-coast-guard-ship-april-15-2024/,fake
Facebook,"FACT CHECK: US, Canada, Japan, Australia, and Germany have not ‘joined forces’ in the Philippine Sea","Naval forces from the US, Canada, Japan, Australia, and Germany have joined forces in the Philippine Sea.",https://www.rappler.com/newsbreak/fact-check/united-states-canada-japan-australia-germany-have-not-joined-forces-philippine-sea/,fake
YouTube,FACT CHECK: Marcos did not declare war on China in Day of Valor speech,President Ferdinand Marcos Jr. declared war on China during his speech commemorating the 82nd anniversary ofAraw ng Kagitingan(Day of Valor) on April 9.,https://www.rappler.com/newsbreak/fact-check/marcos-did-not-declare-war-china-day-of-valor-speech/,fake
Facebook,FACT CHECK: Singer Kelly Clarkson doesn’t endorse weight loss pill,American singer-songwriter and TV personality Kelly Clarkson released a weight loss pill.,https://www.rappler.com/newsbreak/fact-check/singer-kelly-clarkson-does-not-endorse-weight-loss-pill/,fake
Facebook,"FACT CHECK: Bathing, drinking cold water safe in hot weather",A person exposed to hot weather should wait 30 minutes before bathing or washing body parts exposed to heat.,https://www.rappler.com/newsbreak/fact-check/bathing-drinking-cold-water-safe-hot-weather/,fake
Facebook,FACT CHECK: Envy Apple Cider Vinegar Gummies not endorsed by Doc Willie Ong,"Cardiologist and online health personality Dr. Willie Ong, also known as Doc Willie, endorses Envy Apple Cider Vinegar Gummies which claims to lower cholesterol, smoothen the skin, and increase height.",https://www.rappler.com/newsbreak/fact-check/envy-apple-cider-vinegar-gummies-not-endorsed-doc-willie-ong/,fake
Tiktok,FACT CHECK: Rodrigo Duterte is alive,Former president Rodrigo Duterte has died.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-alive-april-11-2024/,fake
Facebook,FACT CHECK: Ad for apple cider vinegar shampoo is AI-manipulated,"Filipino actress Sue Ramirez and online health personality Dr. Willie Ong, also known as Doc Willie, endorse the use of an apple cider vinegar shampoo for hair growth and dandruff treatment.",https://www.rappler.com/newsbreak/fact-check/advertisement-apple-cider-vinegar-shampoo-ai-manipulated/,fake
YouTube,FACT CHECK: PH has not formed its own version of NATO,The Philippines has formed its version of the North Atlantic Treaty Organization (NATO) amid ongoing Chinese hostility in the West Philippine Sea.,https://www.rappler.com/newsbreak/fact-check/philippines-not-formed-own-version-nato/,fake
Facebook,"FACT CHECK: No deal between Kai Sotto, Golden State Warriors",: Filipino basketball star Kai Sotto will sign a 10-day contract with the NBA team Golden State Warriors (GSW).,https://www.rappler.com/newsbreak/fact-check/no-deal-between-kai-sotto-golden-state-warriors-april-2024/,fake
Tiktok,FACT CHECK: 3 days of global darkness due to April 8 solar eclipse a hoax – PAGASA,"Earth will experience three days of darkness starting April 8, 2024, as the planet passes through the photon belt.",https://www.rappler.com/newsbreak/fact-check/three-days-global-darkness-april-8-solar-eclipse-hoax-pagasa/,fake
YouTube,FACT CHECK: No arrest order vs China over coral reef damage,The Philippines has ordered the arrest of Chinese officials responsible for the destruction of coral reefs in the West Philippine Sea.,https://www.rappler.com/newsbreak/fact-check/no-arrest-order-vs-china-over-coral-reef-damage-april-5-2024/,fake
YouTube,FACT CHECK: Roque not replacing Romualdez as new House speaker,"Former presidential spokesperson Harry Roque was appointed the new House Speaker, replacing Martin Romualdez.",https://www.rappler.com/newsbreak/fact-check/roque-not-replacing-romualdez-new-house-speaker/,fake
YouTube,FACT CHECK: Marcos’ EO 57 not a declaration of war on China,President Ferdinand Marcos Jr. signed an order declaring war on China over its continuing hostility in the West Philippine Sea.,https://www.rappler.com/newsbreak/fact-check/executive-order-57-not-declaration-war-china/,fake
Facebook,FACT CHECK: Link to 4Ps payout schedule not from DSWD,The Department of Social Welfare and Development (DSWD) posted an online link to the payout schedule for beneficiaries of the Pantawid Pamilyang Pilipino Program (4Ps).,https://www.rappler.com/newsbreak/fact-check/link-4ps-payout-schedule-not-from-dswd/,fake
Facebook,FACT CHECK:  Manipulated video cites Willie Ong ‘endorsement’ for hypertension ‘cure’,"Cardiologist and online health personality Dr. Willie Ong, also known as Doc Willie, endorses a cure for hypertension.",https://www.rappler.com/newsbreak/fact-check/manipulated-video-cites-willie-ong-endorsement-for-hypertension-cure/,fake
Facebook,"FACT CHECK: No US, Ukraine aircraft carriers in PH",Aircraft carriers from the US and Ukraine have arrived in the Philippines.,https://www.rappler.com/newsbreak/fact-check/no-united-states-ukraine-aircraft-carriers-philippines-april-3-2024/,fake
YouTube,"FACT CHECK: No P10,000 cash aid for all senior citizens from DSWD","All senior citizens aged 60 years old and above can receive P10,000 from the Department of Social Welfare and Development (DSWD) upon presentation of their senior citizen IDs.",https://www.rappler.com/newsbreak/fact-check/no-cash-aid-all-senior-citizens-from-dswd-april-3-2024/,fake
Facebook,FACT CHECK: Link for DepEd scholarship program application is fake,"The Department of Education (DepEd) released an online application link for students to apply for scholarship allowances of up to P10,000.",https://www.rappler.com/newsbreak/fact-check/link-deped-scholarship-program-application-fake-april-1-2024/,fake
Unkown,FACT CHECK: 2023 news of unexploded ordnance in Laos misrepresented as recent discovery,"A set of cluster munitions was reportedly found near a rural farm in Laos’ Ka Sae Village, Xaibuathong District, Khammouane Province as villagers were farming.",https://www.rappler.com/newsbreak/fact-check/2023-news-unexploded-ordnance-laos-misrepresented-recent-discovery/,fake
Unkown,FACT CHECK: Video of Thai ‘military convoy’ falsely linked to Cambodia territory row,": Thailand is transporting armored trucks using railways and land vehicles for a military exercise around Koh Kood island in Trad province, parts of which Cambodia claims, in preparation for any potential conflict.",https://www.rappler.com/newsbreak/fact-check/video-thai-military-convoy-falsely-linked-cambodia-territory-row/,fake
YouTube,FACT CHECK: COA data for richest Philippine cities in 2024 not yet released,A video shows a list of the 10 richest cities in the Philippines for 2024 based on data from the Commission on Audit (COA).,https://www.rappler.com/newsbreak/fact-check/coa-data-richest-philippine-cities-2024-not-yet-released/,fake
Facebook,FACT CHECK: No ‘allowance program’ offered by DepEd,"The Department of Education (DepEd) is giving students a monthly allowance ranging from P3,000 to P7,000.",https://www.rappler.com/newsbreak/fact-check/no-allowance-program-offered-deped-march-27-2024/,fake
Facebook,FACT CHECK: Senate followed rules of procedure in Quiboloy case,Senator Risa Hontiveros is guilty of “tactless and harsh handling” of the Senate inquiry into Kingdom of Jesus Christ (KOJC) founder Apollo Quiboloy by asking for the immediate issuance of a warrant of arrest against the doomsday preacher.,https://www.rappler.com/newsbreak/fact-check/senate-followed-rules-of-procedure-apollo-quiboloy-case/,fake
Facebook,FACT CHECK: Unregistered anti-itch not endorsed by Doc Liza Ong,"Dr. Liza Ramoso-Ong, the wife of cardiologist and online health personality Dr. Willie Ong, endorses the anti-itch cream Arturo Doctor Zu.",https://www.rappler.com/newsbreak/fact-check/unregistered-anti-itch-not-endorsed-doc-liza-ong/,fake
Facebook,FACT CHECK: Billy Crawford interview used in weight loss ad is AI-edited,"Filipino actor and singer Billy Crawford vouches for EcoFit, a product that claims to be a weight loss supplement.",https://www.rappler.com/newsbreak/fact-check/billy-crawford-interview-used-in-weight-loss-ad-ai-edited/,fake
YouTube,FACT CHECK: No warships to be sent from South Korea to PH this year,The Philippines is set to receive 12 large warships from South Korea this year.,https://www.rappler.com/newsbreak/fact-check/no-warships-sent-from-south-korea-philippines-march-26-2024/,fake
Facebook,FACT CHECK: Post on job openings for high school graduates not from BFP,"The Bureau of Fire Protection (BFP) is hiring K-12 graduates and offering a P32,000 monthly salary.",https://www.rappler.com/newsbreak/fact-check/post-job-openings-high-school-graduates-not-from-bureau-fire-protection/,fake
Tiktok,FACT CHECK: Online DSWD form for education aid is fake,The Department of Social Welfare and Development (DSWD) posted an online application form for its 2024 education assistance program.,https://www.rappler.com/newsbreak/fact-check/online-dswd-form-education-aid-fake/,fake
Tiktok,"FACT CHECK: No P2,000 Women’s Month cash gift from Landbank","Throughout March, Landbank is offering all women a P2,000 cash gift in celebration of Women’s Month.",https://www.rappler.com/newsbreak/fact-check/no-women-month-cash-gift-landbank/,fake
YouTube,FACT CHECK: No Marcos ‘order’ to arrest ex-president Duterte over drug accusations,President Ferdinand Marcos Jr. ordered the arrest of former president Rodrigo Duterte after the latter accused Marcos of using illegal drugs.,https://www.rappler.com/newsbreak/fact-check/no-marcos-order-arrest-former-president-duterte-over-drug-accusations/,fake
Facebook,FACT CHECK: Ad uses deepfake video of Doc Willie Ong to promote voice and throat supplement,: Cardiologist and online medical personality Dr. Willie Ong is promoting a voice and throat enhancer supplement that can cure vocal cord nodules.,https://www.rappler.com/newsbreak/fact-check/ad-uses-deepfake-video-doc-willie-ong-promote-voice-throat-supplement/,fake
Tiktok,FACT CHECK: Height Maxx Nutri-C Tall is not FDA approved,"Height Maxx Nutri-C Tall, a food supplement that claims to boost height, is registered with the Philippine Food and Drug Administration (FDA).",https://www.rappler.com/newsbreak/fact-check/height-maxx-nutri-c-tall-not-fda-approved/,fake
YouTube,"FACT CHECK: Social pension for indigent senior citizens raised to P1,000, not P20,000","All senior citizens will automatically receive a P20,000 monthly social pension from the government.",https://www.rappler.com/newsbreak/fact-check/social-pension-indigent-senior-citizens-raised-thousand-pesos/,fake
YouTube,FACT CHECK: Tulfo remains a sitting senator,Senator Raffy Tulfo has resigned from his post.,https://www.rappler.com/newsbreak/fact-check/tulfo-remains-sitting-senator/,fake
Unkown,FACT CHECK: Fans did not climb up Singapore stadium roof for Taylor Swift concert,: Two fans climbed onto the roof of the Singapore National Stadium to watch Taylor Swift’s “The Eras Tour” because they did not have concert tickets.,https://www.rappler.com/newsbreak/fact-check/fans-did-not-climb-singapore-stadium-roof-taylor-swift-concert/,fake
Facebook,FACT CHECK: Pictures of joint training of Philippine and US soldiers not all from Batanes,Pictures show joint training of Philippine and US soldiers in Batanes.,https://www.rappler.com/newsbreak/fact-check/pictures-joint-training-philippine-united-states-soldiers-not-all-from-batanes/,fake
Facebook,"FACT CHECK: Around 1.6 million Filipinos unemployed as of December 2023, not 10 million","As of December 2023, the number of unemployed in the Philippines was 10 million, according to the Philippine Statistics Authority (PSA).",https://www.rappler.com/newsbreak/fact-check/filipinos-unemployed-december-2023-not-10-million/,fake
Tiktok,"FACT CHECK: No PhilSys program offering P5,000 aid for national ID holders","Filipinos who register on the Philippine Identification System (PhilSys) or hold national IDs will be given P5,000 in cash assistance.",https://www.rappler.com/newsbreak/fact-check/no-philsys-program-offering-aid-national-id-holders/,fake
YouTube,"FACT CHECK: Disease X is a potential disease, not an actual illness",A new pandemic called Disease X is emerging and the public is urged to prepare for this serious threat.,https://www.rappler.com/newsbreak/fact-check/disease-x-potential-disease-not-actual-illness/,fake
Facebook,FACT CHECK: Post on job vacancies not from official DSWD page,TheDepartment of Social Welfare and Development (DSWD) posted a job advertisement for various positions in the agency.,https://www.rappler.com/newsbreak/fact-check/post-job-vacancies-not-from-official-dswd-page/,fake
Unkown,FACT CHECK: Mainstream media covered rallies of Quiboloy supporters,"There is no mainstream media coverage of the “Laban Kasama ang Bayan” or LKAB rallies held by supporters of embattled preacher and self-proclaimed “appointed son of God” Apollo Quiboloy, which took place from March 6 to 12.",https://www.rappler.com/newsbreak/fact-check/mainstream-media-covered-rallies-quiboloy-supporters/,fake
YouTube,"FACT CHECK: Indigent senior citizens entitled to P1,000 pension, not P12,000","All senior citizens will receive a P12,000 monthly pension from the Department of Social Welfare and Development (DSWD).",https://www.rappler.com/newsbreak/fact-check/indigent-senior-citizens-entitled-pension/,fake
YouTube,FACT CHECK: China has not sent fighter jets to West PH Sea,China has sent fighter jets to the West Philippine Sea following recent tensions between Philippine and Chinese vessels.,https://www.rappler.com/newsbreak/fact-check/china-not-sent-fighter-jets-west-philippine-sea/,fake
YouTube,"FACT CHECK: ICC probe ongoing, no ‘guilty’ verdict issued vs Duterte",The International Criminal Court (ICC) has issued its decision finding former president Rodrigo Duterte guilty of crimes against humanity in relation to his administration’s war on drugs.,https://www.rappler.com/newsbreak/fact-check/icc-probe-ongoing-no-guilty-verdict-issued-vs-duterte-march-12-2024/,fake
YouTube,FACT CHECK: No Marcos order expelling China from West PH Sea,President Ferdinand Marcos Jr. has sent China away from the West Philippine Sea following reports of Chinese presence in Bajo de Masinloc.,https://www.rappler.com/newsbreak/fact-check/no-marcos-order-expelling-china-from-west-philippine-sea-march-11-2024/,fake
Facebook,"FACT CHECK: PH has 9 EDCA sites, not 19","There are 19 sites in the Philippines under theEnhanced Defense Cooperation Agreement (EDCA), a defense deal that allows the US to access Philippine military bases.",https://www.rappler.com/newsbreak/fact-check/philippines-nine-edca-sites/,fake
Unkown,FACT CHECK: No Palace proclamation declaring March 11 a regular holiday,"Malacañang declared Monday, March 11, a nationwide regular holiday in observance of Eid’l Fitr.",https://www.rappler.com/newsbreak/fact-check/no-palace-proclamation-declaring-march-11-regular-holiday/,fake
Twitter,FACT CHECK: Concert photo misrepresented as Duterte prayer rally crowd in Cebu,A photo shows a massive crowd of people attending the February 25 “Hakbang ng Maisug” prayer rally organized by supporters of former president Rodrigo Duterte in Cebu City.,https://www.rappler.com/newsbreak/fact-check/concert-photo-misrepresented-duterte-prayer-rally-crowd-cebu/,fake
YouTube,FACT CHECK: Meta outage not caused by solar flare,"Meta’s social media platforms Instagram, Facebook, and Threads suffered a worldwide outage on March 5 due to the effects of a massive solar flare.",https://www.rappler.com/newsbreak/fact-check/meta-outage-not-caused-solar-flare/,fake
YouTube,FACT CHECK: No PH acquisition of warship from Germany,The Philippines has purchased a warship from Germany to beef up the Philippine Navy.,https://www.rappler.com/newsbreak/fact-check/no-philippine-acquisition-warship-from-germany/,fake
YouTube,FACT CHECK: Hontiveros not part of P15-B PhilHealth corruption scandal,Senator Risa Hontiveros stole P15 billion from the Philippine Health Insurance Corporation (PhilHealth) to fund her senatorial campaign.,https://www.rappler.com/newsbreak/fact-check/hontiveros-not-part-philhealth-corruption-scandal/,fake
YouTube,FACT CHECK: No Marcos order to shut down PCSO,President Bongbong Marcos Jr. ordered the closure of the Philippine Charity Sweepstakes Office (PCSO).,https://www.rappler.com/newsbreak/fact-check/no-marcos-order-shut-down-pcso/,fake
Facebook,FACT CHECK: Megaworld chair Andrew Tan did not promote any crypto trading platform,Megaworld chairman and president Andrew Tan promoted cryptocurrency trading platforms in various interviews with television host Boy Abunda.,https://www.rappler.com/newsbreak/fact-check/megaworld-chairman-andrew-tan-did-not-promote-cryptocurrency-trading-platforms/,fake
Facebook,FACT CHECK: DepEd doesn’t offer monthly allowance to elementary students,"The Department of Education (DepEd) is providing elementary students a monthly allowance ranging from P1,000 to P5,000, depending on the grade level.",https://www.rappler.com/newsbreak/fact-check/deped-does-not-offer-monthly-allowance-elementary-students/,fake
YouTube,FACT CHECK: Chinese lab did not create ‘mutant’ COVID-19 strain with 100% kill rate,AChinese lab developed a mutant COVID-19 strain with a 100% kill rate.,https://www.rappler.com/newsbreak/fact-check/chinese-lab-did-not-create-mutant-covid-19-strain-kill-rate/,fake
Facebook,"FACT CHECK: Message promising P1,000 monthly pension for all seniors not from NCSC","All senior citizens will receive a P1,000 pension per month as mandated by the National Commission of Senior Citizens (NCSC) under Republic Act (RA) 11350.",https://www.rappler.com/newsbreak/fact-check/message-promising-monthly-pension-all-seniors-not-from-ncsc/,fake
YouTube,FACT CHECK: No SC order stopping Senate probe into Quiboloy activities,The Supreme Court (SC) suspended the ongoing Senate inquiry on the alleged abuses committed by the Kingdom of Jesus Christ (KOJC) led by Davao-based preacher and Duterte ally Apollo Quiboloy.,https://www.rappler.com/newsbreak/fact-check/no-supreme-court-order-stopping-senate-probe-quiboloy-activities/,fake
Facebook,FACT CHECK: Jessica Soho’s weight loss pill ‘report’ is AI-manipulated,: GMA news anchor Jessica Soho vouches for the legitimacy of the weight loss supplement EcoFit.,https://www.rappler.com/newsbreak/fact-check/jessica-soho-weight-loss-pill-report-ai-manipulated/,fake
Facebook,FACT CHECK: SSS has no ongoing scholarship program,"The Social Security System (SSS) posted an application link for its 2024 scholarship program offering elementary, high school, and college students allowances of up to P10,000.",https://www.rappler.com/newsbreak/fact-check/sss-has-no-ongoing-scholarship-program-march-1-2024/,fake
Facebook,FACT CHECK: Doc Willie Ong video promoting varicose veins cream is fake,"Cardiologist and online health personality Dr. Willie Ong, popularly known as Doc Willie, endorses Varicose Veins Cream, a product that claims to treat varicose veins.",https://www.rappler.com/newsbreak/fact-check/doc-willie-ong-video-promoting-varicose-veins-cream-fake/,fake
Facebook,FACT CHECK: GCash ‘advisory’ on Money Protect as refund feature is fake,"Financial services app GCash’s new feature,Send Money Protect, allows users to request a full refund of their money transfers within 30 days.",https://www.rappler.com/newsbreak/fact-check/gcash-advisory-money-protect-refund-feature-fake/,fake
Twitter,FACT CHECK: Gmail is not shutting down,"Tech giant Google announced that its email service program, Gmail, will officially be sunsetted on August 1, 2024.",https://www.rappler.com/newsbreak/fact-check/google-gmail-not-shutting-down/,fake
Facebook,"FACT CHECK: Unregistered detox foot soak does not treat arthritis, varicose veins","Japan Foot Soak claims to detoxify the body and treat arthritis, varicose veins, and other ailments.",https://www.rappler.com/newsbreak/fact-check/unregistered-detox-foot-soak-does-not-treat-arthritis-varicose-veins/,fake
YouTube,FACT CHECK: Tulfo not suspended from Senate,Senator Raffy Tulfo was suspended from office.,https://www.rappler.com/newsbreak/fact-check/tulfo-not-suspended-senate/,fake
YouTube,FACT CHECK: PH not a military superpower in Asia,"The Philippines has become a military superpower in Asia, thanks to the weapons it acquired from other countries.",https://www.rappler.com/newsbreak/fact-check/philippines-not-military-superpower-asia/,fake
Facebook,FACT CHECK: Unregistered cataract ‘cure’ not promoted by health TV show,"Eyes Blue, which claims to treat cataracts and blurry eyes, was promoted in the health programSalamatDok.",https://www.rappler.com/newsbreak/fact-check/unregistered-cataract-cure-not-promoted-health-tv-show/,fake
YouTube,FACT CHECK: Hontiveros did not order subpoena for Sara Duterte,SenatorRisa Hontiveros has issued a subpoena to Vice President Sara Duterte in relation to recent controversies surrounding Kingdom of Jesus Christ (KOJC) leader Apollo Quiboloy.,https://www.rappler.com/newsbreak/fact-check/risa-hontiveros-did-not-order-subpoena-sara-duterte/,fake
YouTube,FACT CHECK: PCG spox did not declare ‘all-out war’ vs China over West PH Sea,Philippine Coast Guard (PCG) spokesperson Commodore Jay Tarriela declared all-out war on China over tensions in the West Philippine Sea.,https://www.rappler.com/newsbreak/fact-check/coast-guard-spox-not-declare-all-out-war-vs-china-west-philippine-sea/,fake
YouTube,FACT CHECK: Romualdez not replaced by ex-president Duterte as House speaker,"President Ferdinand Marcos Jr. has appointed former president Rodrigo Duterte as the new House Speaker, replacing Martin Romualdez.",https://www.rappler.com/newsbreak/fact-check/romualdez-not-replaced-ex-president-duterte-house-speaker/,fake
YouTube,FACT CHECK: Defense chief Gibo Teodoro did not declare war on China,: Defense Secretary Gilberto “Gibo” Teodoro Jr. declared war on China.,https://www.rappler.com/newsbreak/fact-check/defense-chief-gibo-teodoro-did-not-declare-war-china/,fake
Facebook,FACT CHECK: PH senators’ annual budget not P6 billion,: Senators receive an allocated budget of P3 billion to P6 billion annually throughout their term.,https://www.rappler.com/newsbreak/fact-check/philippine-senators-annual-budget-not-six-billion/,fake
Facebook,"FACT CHECK: Senators not the only Filipinos eligible to run for President, VP",Senators are the only individuals eligible to run for president or vice president of the Philippines.,https://www.rappler.com/newsbreak/fact-check/senators-not-only-filipinos-eligible-run-president-vp/,fake
YouTube,FACT CHECK: Value of peso against dollar already declining during Marcos years,"The value of the peso against the US dollar started declining during the administration of former president Corazon Aquino. During the administration of the late dictator Ferdinand E. Marcos, the peso-dollar exchange rate was at P1 per dollar.",https://www.rappler.com/newsbreak/fact-check/value-peso-against-dollar-already-declining-during-marcos-years/,fake
Facebook,FACT CHECK: MMDA’s no contact apprehension policy still suspended,The Metropolitan Manila Development Authority’s (MMDA) no contact apprehension policy (NCAP) is being re-implemented.,https://www.rappler.com/newsbreak/fact-check/mmda-no-contact-apprehension-policy-still-suspended-february-19-2024/,fake
YouTube,FACT CHECK: No Marcos gold bars deposited in World Bank,Former president Ferdinand E. Marcos deposited 156 tons of gold bars in the World Bank.,https://www.rappler.com/newsbreak/fact-check/no-marcos-gold-bars-deposited-world-bank/,fake
Unkown,"FACT CHECK: Indigent seniors to get P1,000 monthly pension, not P2,000","All senior citizens will receive a P2,000 monthly pension from the Social Security System (SSS) starting March.",https://www.rappler.com/newsbreak/fact-check/indigent-seniors-get-1000-monthly-pension-not-2000-pesos/,fake
Facebook,FACT CHECK: TUPAD job posts offering P800 daily salary are fake – DOLE,The Department of Labor and Employment (DOLE) posted a job opening for its Tulong Panghanapbuhay sa Ating Disadvantaged/Displaced Workers (TUPAD) program that offers a daily salary of P800.,https://www.rappler.com/newsbreak/fact-check/tupad-job-posts-offering-800-pesos-daily-salary-fake-dole/,fake
Tiktok,FACT CHECK: Pope Francis quote on eating ‘whatever you want’ during Lent is fake,"In his 2024 message for Lent, Pope Francis said it’s all right to eat “whatever” one wants during Lent.",https://www.rappler.com/newsbreak/fact-check/pope-francis-quote-eat-whatever-you-want-during-lent-fake/,fake
YouTube,FACT CHECK: No Cobra attack helicopters donated by Japan to PH,Japan has donated 12 AH-1S Cobra attack helicopters to the Philippine Army.,https://www.rappler.com/newsbreak/fact-check/no-cobra-attack-helicopters-donated-japan-philippines-february-15-2024/,fake
YouTube,FACT CHECK: No ICC ruling acquitting Duterte in drug war killings,The International Criminal Court (ICC) has acquitted former president Rodrigo Duterte from charges of crimes against humanity in relation to his administration’s war on drugs.,https://www.rappler.com/newsbreak/fact-check/no-icc-ruling-acquitting-rodrigo-duterte-drug-war-killings/,fake
Facebook,FACT CHECK: Altered video of Doc Liza Ong used in fake ad for prostate cream,"Dr. Liza Ramoso-Ong, the wife of cardiologist and online health personality Dr. Willie Ong, endorses Sumifun Prostate Cream, a product that claims to treat prostatitis.",https://www.rappler.com/newsbreak/fact-check/altered-video-doc-liza-ong-fake-ad-prostate-cream/,fake
Facebook,FACT CHECK: DSWD has no program offering ‘immediate’ cash aid,"The Department of Social Welfare and Development (DSWD) will provide P10,000 to individuals needing immediate cash aid.",https://www.rappler.com/newsbreak/fact-check/dswd-no-program-offering-immediate-cash-aid-february-13-2024/,fake
Facebook,FACT CHECK: Doc Liza Ong doesn’t endorse unregistered anti-itch cream,"Dr. Liza Ramoso-Ong, the wife of cardiologist and online health personality Dr. Willie Ong, endorses Herbal Itching Cream to treat vaginal infections.",https://www.rappler.com/newsbreak/fact-check/doc-liza-ong-not-endorse-unregistered-anti-itch-cream/,fake
YouTube,FACT CHECK: No Marcos-Duterte order for Arnold Clavio to leave the country,President Ferdinand Marcos Jr. and Vice President Sara Duterte ordered journalist Arnold Clavio to leave the Philippines.,https://www.rappler.com/newsbreak/fact-check/no-marcos-duterte-order-arnold-clavio-leave-country/,fake
Facebook,FACT CHECK: Ayurma Healing Oil not promoted by health TV show,"Ayurma Healing Oil, which claims to relieve tingling, numbness, and joint pain, was promoted in the health programPinoy MD.",https://www.rappler.com/newsbreak/fact-check/ayurma-healing-oil-not-promoted-pinoy-md-tv-show/,fake
